file,sha256,perceptual_hash,crop,condition,source_dataset,source_url,license,original_filename,environment,split
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0072.jpg,232d55ba54f4b2d75046799f43652a75f15eabca874d98fd51d3fa69881864c4,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0072.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0073.jpg,79409553c7009e676538e499139cbca90a39ff567cfa5ea3a49f8e909a03bef9,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0073.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0074.jpg,2fdd6446da0afaf765ead37bcfc0fcd7d3804c57b4d4751e941ce11f1f10e506,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0074.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0075.jpg,91f402637c4db644b149c1760ed51ae7902c2de98aafb88db309c8056ffc82cf,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0075.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0076.jpg,6ebcf6ca516bb5a9db24e09ebfcbcacd29bf870a99446f504191379c97526495,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0076.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0077.jpg,749d270be1f66d2f412eb597071063b39ee3c6787321ea312882e7fc5ce39a91,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0077.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0078.jpg,93dbe27aca0928e3615fcaac2b514f6ce1fdcd9618162912cf95c54012bdb4cd,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0078.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0079.jpg,5894e1e85e93804a8832f7c984ce97389f7edde1d12db240205c7f829a4fb1e5,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0079.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0080.jpg,d9795da05328191c728a8c3309935acc1312602ffd7af6002648e9f20f06508d,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0080.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0081.jpg,c64e3dff85b166a2ff56df3fcca6b096b174ed46a5dfbbd23133634d7fb8fb08,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0081.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0082.jpg,7b6fbd9e2461d8f405877e5aa209b82587d461deaf84815f80d37e851f49c6ca,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0082.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0083.jpg,770a24dc0000e3165a424ccb3462c16d464b96ca79bf6995820f957ebdebded4,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0083.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0084.jpg,bdac1b8f367718981388842ef7e56173a39a13b40f1ee044f5ea17941c736512,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0084.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0085.jpg,48c65def5f9a940361d29f85cc736991eb529b50e0d14bb3c8818cf24bd624b1,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0085.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0086.jpg,48dfa2753a17c8961daa421f365301f4e3680535de59dc9823dc2fdb80a7e5fa,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0086.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0087.jpg,bdeadf689f32a6a433e6c2948c44b1b2938ee682a9d1d20f0b214acc558d1118,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0087.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0088.jpg,bcb032f4b1b843ac6dbe413a0045039cec1f64f1808446c6db7fee1fd2713d68,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0088.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0089.jpg,2ce8d3be105dcae5ae700aaaa0411e4cb1cb85cb548cd6d9f20cd8e243112cda,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0089.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0090.jpg,be61065e2b7c92ba729e48fe6c6c82c1fe92c580cd0a62dfe318e9bdad390e11,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0090.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0091.jpg,d4150a545da203e51aaaf72af7dc2c6144dea2d9fbb9b76fe076518a1222aeef,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0091.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0092.jpg,217817655a54f04128502dcb8d43e27910e43ea819a7fc141caf61aecf2dd0f9,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0092.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0093.jpg,374c8d8b08d053fa6637d5f58863dfc586ab6e83770e3fdf757f5493983c472e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0093.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0094.jpg,10ab2bcd19f268885350896f0bd2499095f3af0d6010c01cb728f83a691e5ce7,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0094.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0095.jpg,749985135d423a4779137c74c6878e353a9a6c6137bd7b342952206560bd823a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0095.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0096.jpg,66e7a8b9e4eed18c4c6a01a8aa5c14c0e8d004f4cad3e2e5099143425287d3d3,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0096.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0097.jpg,9b2af2cd1b6254dbb3f789c01ac8fe722ad09a9625293d99b79b31ab4a29f2b5,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0097.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0098.jpg,01d667398deaea4be9355d08ddec1dfd6b6da7eaf2be383fafe80effc2077bdb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0098.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0099.jpg,d046fd5efc77e922dd0f248c187aefebc6b713dc56abbcad78bb50024596361e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0099.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0100.jpg,2f4730cd38eda3a0260f0f4688baadaa596bd353d9362c34a12acd92bf97d937,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0100.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0101.jpg,c5c64817f2629f968c69f8106a6c87df6b7d9b168281810791e68aa02d830a8c,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0101.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0102.jpg,1b98cd79974c2580b72a230a2fd969ba69f04bdd2c50201096e2573c13a2b24e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0102.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0103.jpg,ebbefaec19e70a9cd6e12e6993ff3cdd2054cc1a150ffd9576971133a696c170,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0103.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0104.jpg,04e6d69d0f97af292f419f9fe68ff5dc44b99831780acaeb272c9b5cf8e95e32,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0104.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0105.jpg,9dcb5afa4caa65d9bb63950933e752452a8169b48e296e01567c2de20a819bbf,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0105.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0106.jpg,a36446b0940d7351eee86649be1937beb270a45b3a82bbd2f2d9c10618e01e7a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0106.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0107.jpg,d92b16a06f8fc1a821015bd97b7eb9569e5759c950281141fadb1ac90ef21c76,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0107.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0108.jpg,3ea9eee5a375ccba483e1ac49dba070ec129c5d18422510f8ab2da319564a890,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0108.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0109.jpg,f850aaea21a460b0300854de704ce11b21cd4ee889f7bc94c0d0cc8cc688357d,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0109.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0110.jpg,d983259576029cb3bfc8b222187fc8c270d3d84710558eaeb7e981f3b7c01e98,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0110.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0111.jpg,d01039767ac2dc0256f66e6eaaa620639d9d263d87eeaaa967f14722b7115d64,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0111.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0112.jpg,c494fc20a441cf1db28d8c67746e74e850f03138a0c8fd0adfbf82af4cb703f0,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0112.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0113.jpg,5b1c43218b61875e023115bf722f509cc1b7b10b93dbe74012d5df349983a4fc,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0113.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0114.jpg,e2fbb62d3874b3cf12a055c0b7d8f0bb34147dba69d83d2b57d3af15423a164e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0114.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0115.jpg,2cb93b1abd31fc40e2e29426f0e105c2ceacd4e221ca47c30bdf6129db5cc4fc,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0115.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0116.jpg,3bad678a0cbdffb05a740b476752821deba4d035a120c47bf86cbe91be569b59,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0116.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0117.jpg,42f6f64287dfbecc816e6de7635ff22df30991e58f63ac26e338d7f099ae8550,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0117.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0118.jpg,f271d78061256c046c659195466edabde1c9520c578c41bb26ba63d2cd87e982,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0118.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0119.jpg,bc7008aa2eb1be5377bbeda1cad97b6fd39d1332bc5767bdbef64cc04e4987ab,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0119.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0120.jpg,83ea5dbe92e5c4db8a5f972e5f86e4defac6b2f556e6cc32844225ba490a5a20,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0120.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0121.jpg,927582a28f101d620ae0fbc5cc32dd8a76eb6759fcede9f3f7689f2934121c84,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0121.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0122.jpg,213517753a5cdd527993cccf3f6a4e4275a9d57793a18b1994b9fd6b2ca08c32,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0122.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0123.jpg,59d066d3670d598673627b5504cf61ef0bff2cadd34d1cf776f91f48bef68aeb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0123.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0124.jpg,b99f2d1753782e693d4f4c5323522c4e0eb65b3cc0a61f27c1df6f8f6730cbc2,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0124.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0125.jpg,37839461a3164494b60ff777695c7db446e1b90312315808f592bfd866883e49,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0125.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0126.jpg,213835ac33fa4daccacba14a56d91c21e2b45630820ae9cceacac3c328da0fe8,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0126.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0127.jpg,d85b52d31fee3c456aab6dbc1adf0d1b492d06f5778b68c26a4143a9448aee6a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0127.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0128.jpg,1c09e6defe84168aace6788ea6b0ef88b2b2063816baea3f8c652542ee07c13e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0128.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0129.jpg,1a8fd2844e879dc59d3d041a51af329e828df7a0c17b56a60aed226f4734d3a6,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0129.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0130.jpg,5db93b6c6ab60edd474915fa2ffc7f7aad15e1bc3f2ccc790c0fa7061b7123ed,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0130.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0131.jpg,b0152a273087494200f3b4d91255eff86bedbdcee973d3ceca0ac8d33bdd9cfb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0131.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0132.jpg,736d0f2c302b70f883c6827b5fc74f5dd6d7e95167e2da868a149ffe179b3a51,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0132.jpg,field,train
Tomato___Bacterial_spot/Tomato___Bacterial_spot_scale_0133.jpg,b0b36396059e1f4e345d9eb33303716ffa286b5edbb3891e100b14115a5ab786,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Bacterial Spot,PlantVillage/Zenodo,https://doi.org/10.5281/zenodo.5562723,CC BY-SA 4.0,Tomato___Bacterial_spot_raw_0133.jpg,field,train
