perceptual_hash,file,condition,assigned_split,action
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_024.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_025.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_026.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_027.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_028.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_029.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_030.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_031.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_032.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_033.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_034.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_035.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_036.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_037.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_038.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_039.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_040.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_041.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_042.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_043.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_044.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_045.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_046.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_047.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_048.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_049.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_050.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_051.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_052.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_053.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_054.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_055.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_056.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_057.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_058.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Maize___Gray_Leaf_Spot\Maize___Gray_Leaf_Spot_real_059.jpg,Maize___Gray_Leaf_Spot,train,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_001.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_002.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_003.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_004.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_005.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_006.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_007.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_008.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_009.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_010.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_011.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_012.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_013.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_014.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_015.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_016.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_017.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_018.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_019.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_020.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_021.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_022.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_023.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_024.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_025.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_026.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_027.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_028.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_029.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_030.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_031.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_032.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_033.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_034.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_035.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_036.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_037.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_038.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_img_039.jpg,Maize___Healthy,val,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_001.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_002.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_003.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_004.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_005.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_006.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_007.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_008.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_009.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_010.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_011.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Maize___Healthy\Maize___Healthy_real_012.jpg,Maize___Healthy,train,FORCE_SAME_SPLIT_GROUP
